psraid,cregion,fips,state,kidage,kidgen,age,educ,income,playgame,k17game,k28game
634,1,34017,34,16,1,35,3,4,1,"MADDEN, NBA LIVE, NASCAR",
16854,1,34003,34,13,2,56,5,5,1,"THE SIMS 2, CRAZY TAXI 4, SIM PETS","WORD SEARCH, BRAIN TEASERS, POLITICAL GAMES"
14856,1,34003,34,14,1,53,7,8,1,"CALL OF DUTY 4, GUITAR HERO 3, ORANGE BOX",
14752,1,34003,34,12,1,52,6,8,1,"HALO 3, GUITAR HERO, MARIO GALAXY",
115,1,34003,34,14,1,55,7,6,1,"HALO 3, GUITER HERO, BLOON'S POWER DEFENSE 2",
1404,3,11001,11,17,1,63,5,6,1,"HALO 3, RAINBOW6, FINAL FANASTY",
14866,1,9009,9,12,1,33,7,8,1,"GEARS OF WAR, HALO 3, MADDEN 08",
4152,1,9009,9,13,2,50,3,8,1,"THE 'SIMS, THE SIMS 2, CREATURES",
14797,1,9009,9,17,1,51,3,7,1,"MEDAL OF HONOR, GUITAR HERO, MADDEN 08",
14771,1,9001,9,13,1,38,6,7,1,"HALO 3, GUITAR HERO,|MARIO PARTY",
6035,1,9001,9,14,2,52,4,5,1,"PACMAN, TETRIS",
3123,1,9009,9,17,1,40,6,6,1,PRO EVOLUTION SOCCER 2007,
14762,1,9009,9,13,1,39,2,1,1,"DRAGON BALL Z, BUDDHA KAI, TEN KAI EG",FUN BRAIN
15798,3,1009,1,17,2,42,9,5,1,"SODUKO, CROSSWORD PUZZLES, WORD SEARCH",WORD SEARCH
16342,3,1063,1,16,2,42,6,3,0,,
6417,3,1115,1,13,2,42,3,5,1,THE SIMS: CASTAWAY,
3926,3,1117,1,13,1,44,7,6,1,"TETRIS, MEDAL OF HONOR, NCAA FOOTBALL 07",
8412,3,1073,1,16,1,46,5,9,1,"HALO 3, CALL OF DUTY 4, TETRIS",
14823,3,1073,1,15,1,45,5,5,1,"MADDEN, DOUBLE 07",
6106,4,53033,53,17,2,60,3,9,1,,
9871,4,53033,53,16,1,52,5,5,1,"MARIO KART, TETRIS",
15895,4,53033,53,17,2,48,6,9,1,"SOLITAIRE, TETRIS, HEARTS",
9315,4,53033,53,14,1,47,6,7,1,"MEDAL OF HONOR, FRONTLINE, HALO 2",HYPERSHARK OR TETRIS
11403,1,23031,23,13,1,57,5,6,1,"WORLD OF WARCRAFT, HALO 3, RISE OF THE NINJA",
8874,4,16045,16,15,1,39,3,4,1,"RAINBOW SIX, MADDEN 08, WORLD OF WARCRAFT",
4903,4,16001,16,15,2,47,5,5,1,GUITAR HERO,
8260,4,16027,16,12,2,30,2,3,1,STRATEGIC GAMES,TYPE TO LEARN
15366,4,16055,16,13,2,38,5,9,1,I DON'T KNOW....DON'T PLAY MANY GAMES,FOR A SOCIAL STUDIES CLASS...PUTTING ALL THE STATES TOGETHER.
6138,4,16005,16,15,2,48,5,7,1,,
15143,4,16055,16,14,1,33,3,9,1,"BURNOUT, DEVIL MAY CRY,  GUITAR HERO",NO RESPONSE
5191,4,16001,16,14,1,31,3,6,1,,A MATH GAME
3701,4,6047,6,13,2,32,5,5,1,"RATCHET AND CLANK, FROGGER, SPONGEBOB",
5066,4,6077,6,16,2,49,6,7,1,,
13361,4,6099,6,14,1,35,5,8,1,"ROCK BAND, HALO 3, BIOSHOCK",READER RABBIT
13355,4,6099,6,14,2,41,3,4,1,"SOLITAIRE, MARIO KART RACING",GAME OF MATHEMATICS
3381,4,6109,6,13,2,36,5,9,1,"UNO, MARIO, CAR RACING GAME",
3245,4,6047,6,15,2,51,7,8,1,"SOLITAIRE, WORD GAMES",
15897,4,6077,6,17,1,47,3,8,1,"GEARS OF WAR, HALO 3, STARCRAFT",OREGON TRAIL
2678,4,6099,6,13,2,43,6,8,1,"NARUTO, MARIO KART",
14774,3,48029,48,12,2,32,6,5,1,"SUPER MARIO, DOGS, HALO 03",
14826,3,48029,48,15,2,58,3,3,1,"GRAND THEFT AUTO, HALO 2",
10095,3,48029,48,16,1,40,6,6,1,"HALO 3, THE ELDERSCROLLS IV OBLIVION, FINAL FANTSY 2",COUNTER STRIKE
14968,3,48029,48,14,2,39,4,1,1,"THE SIMS, TETRIS, SALOY SALON",
8017,3,48029,48,16,1,51,7,6,1,"ASSASSIN'S CREED, HALO 3, GUITAR HERO 3",
8660,3,48029,48,12,1,41,6,6,1,"GUITAR HERO 3, WORLD OF WARCRAFT, HALO 3",
14765,3,48029,48,13,1,49,5,5,1,,MATH 2
5033,3,48029,48,14,2,44,6,4,1,"YACHTZEE , WII SPORTS, CARD GAMES",
14758,1,36061,36,14,1,58,7,8,1,"NBA 2K8, MADDEN 08, TENNIS",
7827,1,36061,36,12,2,37,5,3,1,"HANNAH MONTANA, THATS SO RAVEN, THE SUITE LIFE OF ZACH AND CODY",
1278,1,42101,42,13,1,40,3,1,1,"BATTLE ON, HALO, SUPER SMASH BROTHERS",SMASH 24
3761,1,42101,42,16,1,56,3,8,1,"WORLD OF WARCRAFT, MADDDEN 08, HALO 3",
5460,1,42017,42,16,1,52,7,7,1,"AMERICA'S ARMY, MADDEN, CRASH BANDICOOT",
14212,1,42017,42,15,2,49,7,8,1,"DANCE DANCE REVOLUTION, GUITAR HERO",
1954,1,42101,42,12,1,51,1,1,1,"WRESTLING 08, NBA LIVE 08, MADDEN 08",
7237,1,42017,42,12,1,52,3,7,1,"SPORTS GAMES, LIKE BASEBALL, BASKETBALL, FOOTBALL","I FORGET, IT WAS A PRETTY LONG TIME AGO"
10369,2,39035,39,14,2,47,7,8,1,TETRIS,
6468,2,39035,39,15,1,39,3,3,1,"BASKETBALL, FOOTBALL, GRAND THEFT AUTO VICE CITY",
7273,2,39035,39,16,1,46,5,9,1,"NBA LIVE 2005, MADDEN, GREMP THE FIRST ONE",I CAN'T THINK OF THE NAME
5292,2,39035,39,15,2,46,6,8,1,"THE SIMS, GUITAR HERO, THE LEGEND OF ZELDA",
13995,2,39035,39,14,2,35,6,6,1,,
14868,2,39035,39,13,2,32,3,3,1,,
16110,2,39035,39,12,1,33,5,2,1,"TEKKEN IV, GRAND THEFT AUTO: SAN ANDRES, MX VS ATV ONLEASH",
1084,2,17019,17,17,1,45,5,8,1,"NBA LIVE 08, MADDEN 08, CALL OF DUTY",
16779,2,17001,17,14,1,42,3,6,1,"MLB THE SHOW, ATV OFF ROAD FURY, SOCOM",
1541,2,17067,17,12,2,32,5,9,1,"LEGO STAR WARS, JAMES BOND 007 NIGHTFIRE, LEGO STAR WARS 2",
7212,2,17167,17,15,2,46,6,8,1,DK,
14874,2,17167,17,13,1,43,7,8,1,"HALO 3, GUITAR HERO 3, ASSASIN'S CREED",
14896,2,17167,17,13,1,43,7,8,1,"MADDEN 08, SUPER MARION GALAXY, MERCURY MELDOWN EVOLUTION, MLB 2004",CHOPPER
9688,2,17035,17,17,2,53,5,7,1,"FOURWHEELER RACING, ZUMA, HEARTS",
15768,2,27061,27,16,2,39,5,6,1,"GUITAR HERO, SING STAR, AND DANCE DANCE REVOLUTION",
7894,2,27007,27,15,2,49,6,2,1,"SONIC, SOLITARE, MINESWEEPER",
16109,2,27137,27,17,1,43,4,7,1,"GUILD WARS, NHL 2K8, GUITAR HERO 3",
14941,2,27137,27,17,1,48,3,2,1,PLAYSTATION,
5271,2,27075,27,15,2,45,3,3,1,"BUG ON A WIRE, SOLITAIRE, GUITAR HERO",NUMBER CRUNCHERS
8723,2,27017,27,14,1,40,5,6,1,"GHOST RECON, SPLINTER CELL, CALL OF DUTY 4",SIM CITY 4
1405,2,18089,18,12,1,39,3,5,1,"NINTENDOGS, NHL 2K7 HOCKEY, NARNIA",TYPING GAME
11371,2,18127,18,17,1,45,7,5,1,GUITAR HERO,
784,2,18089,18,15,1,45,3,3,1,"HALO, MADDEN",
2327,3,22033,22,15,2,99,2,3,1,"RATCHET AND CLANK, THE SIMS 2, GRAND THEFT AUTO",
14885,3,22033,22,17,1,51,5,9,1,"HALO 3, GUITAR HERO 3, NCAA 08",LEARNING GAME - SPANISH
8119,3,22063,22,14,2,53,2,2,1,"BUBBLE POPPIN, RAVIN BAXTER, FAIRLY ODD PARENTS",MAVIS BEACON
15863,3,22063,22,17,1,54,3,6,1,"GUITAR HERO 3, DANCE DANCE REVOLUTION 3, DANCE DANCE REVOLUTION DISNEY",
8236,3,22033,22,14,1,43,7,8,1,"MADDEN 07, NCAA07, THE HIT AND RUN",
8046,3,22063,22,12,2,31,3,4,1,"WORD SEARCH, SODUKO, CROSSWORD PUZZELS",
16789,3,28045,28,17,2,42,6,3,1,"SOLITAIRE, SODUKU, SCENE IT",SAT REVIEW GAME
15595,3,13253,13,17,1,47,3,6,1,"HALO, WORLD OF WARCRAFT, CALL DUTY OF 4",
3752,2,26107,26,12,1,47,6,4,1,"SUPER SMASH BROS, STAR WARS BATTLEFRONT 2, HALO 1",
15597,2,26121,26,17,2,44,5,6,1,"SPIDER SOLITARE, MAHJONGG","MATH ACTIVITIES, CHEMISTRY GAMES ON LINE ABOUT BLOOD DONORS"
15356,3,12071,12,12,1,34,5,8,1,"MEDAL OF HONOR-RISING SUN, CALL OF DUTY 3, OBLIVION",
1823,2,26125,26,12,1,46,6,6,1,"THE SIMS, MOB TYCOON, WWF SMACKDOWN",MATH BUSTERS
12582,2,26125,26,17,1,52,5,8,1,"WORLD OF WAR CRAFT, SUPER MARIO",LEMONADE STAND
2182,2,26125,26,16,2,51,5,8,1,"TETRIS, DANCE DANCE REVOLUTION",
15794,2,26125,26,16,1,57,5,7,1,"MADDEN 2008, NBA LIVE 2008, MADDEN 2007",
2255,2,26125,26,15,2,49,6,8,1,"WORLD OF WARCRAFT, GUIATAR HERO, MARIO",
16343,3,1003,1,13,2,50,6,8,1,"GUITAR HERO, DANCE DANCE REVOLUTION, ROCK BAND",
622,3,1097,1,16,2,44,5,6,1,,
1889,3,1097,1,17,2,53,6,7,1,"GUITAR HERO, AMPLITUDE",
16865,3,37031,37,12,2,36,5,7,1,LIKE THEM ALL,MATH GAME
3050,3,37049,37,12,1,39,3,5,1,"NCAA 07 BASEBALL GAME, MADDEN 08",FUN BRAIN
11558,3,37083,37,12,1,40,3,5,1,GOD OF WAR,
8365,3,37013,37,15,1,53,3,6,1,"NEED FOR SPEED UNDERGROUND 2, GRAND THEFT AUTO: SAN ANDREAS, BLACK",
10334,3,37139,37,16,1,41,6,3,1,"NBA 2K7, GRAND THEFT AUTO: SAN ANDREAS, NFL 2008",
11503,3,37127,37,13,1,99,6,9,1,"NCAA FOOTBALL, NCAA BASKETBAL, FIFA SOCCER",
11227,3,37127,37,15,1,43,4,7,1,"HALO, NASCAR",
8360,3,37079,37,17,2,72,1,9,0,,
10871,3,37147,37,14,1,34,5,2,1,"LEGEND OF ZELDA, HALO, NEED FOR SPEED",
5782,3,37187,37,16,2,36,3,2,1,JEWEL QUIST,
9756,3,37013,37,15,2,42,5,5,1,"HALO, INDIANA, NBA",
16098,4,53053,53,14,2,38,6,6,1,"GUITAR HERO, THE SIMS, VIVA PINATA",
15276,4,53053,53,13,1,37,3,3,1,"GUITAR HERO, GOD OF WAR, TONY HAWK",
7315,4,53033,53,16,1,46,4,3,1,"CALL OF DUTY IV, GRAN TURISMO IV, AND STARCRAFT BROOD WARS",
15128,4,53033,53,17,2,55,5,4,1,"FINAL FANTASY, DEVIL MAY CRY, DOFUS",
16403,4,53033,53,13,2,43,3,1,0,,
16094,4,53033,53,15,2,50,7,9,1,"GUITAR HERO, WII TENNIS, TETRIS",
3261,4,53053,53,16,1,42,3,9,1,,
5259,3,48099,48,17,1,45,6,4,1,"NEED FOR SPEED, HALO, MADDEN 2006",
15342,3,48027,48,16,2,34,3,8,1,"TETRIS, BEJEWLED",
4461,3,48027,48,17,1,36,5,6,1,"NFL 2007, THE SIMS 2, HIT MEN",SOME KIND OF COP GAME
9060,3,48143,48,14,2,40,6,7,1,"TETRIS, RED SQUARE, PUZZLES",COOL MATH.COM
11655,3,1089,1,16,1,40,7,7,1,"HALO, DIABLO, BURNOUT",
4389,3,1121,1,13,1,43,3,7,1,"MLB 07, GRAND THEFT AUTO, TOM CLANCY'S RAINBOW SIX: VEGAS",
16326,3,1089,1,14,2,40,3,6,1,"SPYRO, PRIMAL RAGE",
15131,3,1033,1,17,2,50,3,9,1,"NEED FOR SPEED, RESIDENT EVIL 4, THE SIMPSON'S HIT AND RUN",DON'T REMEMBER
5462,3,1071,1,14,2,58,5,5,1,"SOLITAIRE, MANGON, MAGIC MIRRORS",
1768,3,1043,1,13,1,34,6,7,1,"NCAA FOOTBALL 07, NCAA BASEBALL 06",
10279,2,18069,18,17,2,48,5,5,1,,
3252,2,18183,18,15,1,44,5,4,1,"MEDAL OF HONOR AIR BORNE, HALO 3, CALL OF DUTY 4",
6019,2,55133,55,17,1,43,7,8,1,"HALO, SUPER PARTY",
9190,2,55133,55,12,2,49,7,6,1,"THE SIMS, GUITAR HERO, DANCE DANCE REVOLUTION",SURVEY QUIZ
10685,2,55133,55,17,1,49,7,7,1,"HALO 3, ASSASSIN'S CREED, METAL GEAR SOLID",LEMONADE STAND
16322,2,55101,55,13,1,50,3,6,1,"HALO 3, CALL OF DUTY ROADS OF VICTORY, HALO 2",
2862,2,55101,55,15,1,36,5,8,1,"WARCRAFT, QUAKE 3, MARIO",
7206,2,55059,55,17,2,35,5,8,0,,
6855,2,55059,55,13,1,42,6,8,1,DK,
11527,2,26077,26,15,2,37,5,3,1,,
15012,2,26021,26,12,1,44,5,4,1,"ROCK BAND, GEARS OF WAR, MADDEN 2008",NO RESPONSE
17579,2,26021,26,12,2,35,5,4,0,,
1142,2,26005,26,13,2,34,5,4,1,WORLD OF WARCRAFT,MATH GAMES
12119,2,26005,26,12,1,37,3,4,1,"FOOTBALL, NASCAR, HOCKEY",DEAL OR NO DEAL
6627,3,21033,21,17,1,38,5,6,1,"MADDEN 08, HALO, GHOST RECON",CIVIL WAR
18411,3,21163,21,17,2,48,3,6,1,GUITER HERO NASCAR|GRAND THEAFT AUTO,
5339,3,21163,21,12,2,37,3,7,1,,
9584,3,21227,21,12,1,59,6,1,1,"THE SIMS, GRAND THEFT AUTO, GUITAR HERO","IT WAS ABOUT SAVINGS, KIND OF LIKE THE SIMS"
975,3,21047,21,15,1,45,5,7,1,"CALL OF DUTY 3, NASCAR 08, MADDEN",
6418,3,21047,21,17,2,57,7,7,1,"CAR RACING GAMES, SOLITAIRE",DK
956,3,21087,21,16,1,66,3,9,1,"MARIO AND LUIGI: PARTNERS IN TIME, HALO 2",
15160,3,51105,51,16,2,39,5,6,1,"ROCK BAND, DANCE DANCE REVOLUTION, GUITAR HERO",MATH GAME
3364,3,51089,51,15,1,40,3,2,1,"NEED FOR SPEED, CABELA'S DANGEROUS HUNTS, HALO 3",SOME JEPORDY GAME ONLINE
19100,3,51141,51,12,1,53,3,7,1,"MADDEN 2008, GUITAR HERO2, GUITAR HERO 3",
15159,3,48167,48,16,2,40,2,6,1,PACMAN,
15109,3,48201,48,15,2,43,5,8,1,"ROLLER COASTER TYCON, THRILLVILLE, GUITAR HERO",
10801,3,48201,48,15,2,41,6,9,1,"GRAND THEFT AUTO, VOLLEYBALL GAME, RACE TRACK GAME",
15086,3,48201,48,14,2,55,6,1,1,"PSYCHONAUTS, KING OF HEARTS, SUPER MARIO BROTHERS",
2797,3,48201,48,13,1,32,6,8,1,"TRANSFORMERS, FARCRY VENGEANCE AND HALO 3",
15240,3,48039,48,17,1,56,6,9,1,"GUITAR HERO, SUPER MARIO BROTHERS, FINAL FANTASY",
14173,3,48167,48,12,1,36,3,9,1,"MATRIX, GUITAR HERO, MADDEN 2008",
6921,3,48339,48,14,1,65,5,3,1,"GUITAR HERO 3, MAPLE STORY, MADDEN 08",
2553,3,48201,48,14,1,30,3,7,1,"HALO 3, MADDEN",
8018,3,24031,24,13,1,41,7,8,1,"NEED 4 SPEED MOST WANTED, MADDEN 07, TIGER WOODS 07",
16107,3,24031,24,17,1,52,6,9,1,"ROCK BAND, HALO 3, MADDEN",
9094,3,24031,24,17,1,55,5,8,1,"CALL OF DUTY (THE NEWEST ONE), HALO 3",
2175,3,24033,24,12,1,33,6,6,1,"SMACKDOWN 08, SMACKDOWN, 07 MADDEN",
7823,3,24031,24,17,1,50,6,8,1,"CALL OF DUTY 4, HALO 3, COUNTER STRIKE: SOURCE",
15082,3,24017,24,14,2,35,7,9,1,"KINGDOM HEARTS, MARIO GALAXY, WORD WOMP",SOME LEARNING INTERACTIVE GAME FROM THE GOVERNMENT. NOT SURE WHAT THE NAME WAS.
7927,3,24031,24,15,2,55,6,8,0,,
15014,3,24031,24,12,1,51,6,8,1,"CALL OF DUTY 4, WORLD OF WARCRAFT, GUITAR HERO 3",
3938,3,24043,24,15,2,47,7,9,1,"PACMAN, TETRIS, SPYRO",
15095,3,24031,24,12,1,45,6,6,1,"RUNESCAPE, MINI CLIPS",GAME ON MY WEBSITE AT SCHOOL ... HELPS YOU W/GREETING
15328,3,24031,24,14,2,49,3,2,1,"TETRIS, SOLITAIRE, BEJEWELED",
15125,4,8059,8,13,2,51,5,8,1,"GUITAR HERO, WII SPORTS, GUITAR HERO 2",
15103,4,8001,8,17,1,49,7,8,1,"HALO 3, CALL OF DUTY, GEARS OF WAR",
12952,4,8013,8,17,1,50,6,9,1,HUNT THE WOMPUS,HUNT THE WOMPUS
15731,4,8035,8,14,1,47,6,7,1,"BURN OUT DOMINATION, HALO 3, RATCHET AND CLANK",
4446,4,8035,8,16,1,75,7,8,1,"CEASER IV, ROME: TOTALWAR, AGE OF MYTHOLOGY",CAESAR 4 FOR ECONOMICS
7187,4,8035,8,13,1,45,7,8,1,"GUILD WARS, RUNESCAPE, SUPER SMASH BROTHERS MEELE",
2622,4,8031,8,16,1,40,4,4,1,"DEF JAM ICON, HALO 2, TOMB RAIDER",
2875,4,8031,8,14,2,34,6,9,1,"THE SIMS 2, COOKING MAMA COOKOFF, NINTENDOGS",
15279,4,8031,8,14,2,38,5,6,1,MARIO,
10987,4,8059,8,16,2,50,6,9,1,"GUITAR HERO, DANCE DANCE REVOLUTION, HALO",DESIGN GAME
10495,4,8059,8,17,2,46,6,7,1,"WI SPORTS, KARAOKE, COOKING GAME",
10241,4,8059,8,14,2,54,3,2,1,"GUITAR HERO 3, STREET HOOPS, FAST AND THE FURIOUS",
2715,3,54003,54,12,2,43,5,4,1,"CUL-DE-SAC SMASH, FOOTBALL, STAR WARS RACING",
7931,3,54079,54,17,2,45,3,5,1,"FINAL FANTASY 2, KINGDOM HEARTS 2, WORLD OF WARCRAFT",
14670,3,54079,54,16,1,44,5,7,1,"CALL OF DUTY, MEDAL OF HONNOR, NCAA FOOTBALL 08",
7554,3,54061,54,12,1,40,7,9,1,"RUNESCPAE, MOORWIND: PRINCE OF PERSUSH",
16639,3,54039,54,17,2,46,3,8,1,"SOLITAIRE, BEJEWELED, PUZZELED",
7768,3,54073,54,15,1,44,7,6,1,DK,MATH ACTIVITY THING
11062,3,54039,54,12,2,32,3,3,1,"COMPUTER GAMES, NONE SPECIFIC",
3294,3,54023,54,17,1,44,3,5,1,"MEDAL OF HONOR, NEED FOR SPEED, STRONGHOLD",ROME: TOTAL WAR
15374,3,54003,54,12,2,38,3,4,1,"THE SIMS, DIDDY KONG RACING, POGO",LEMONADE STAND
3626,3,54033,54,17,2,42,3,9,1,,I HAVE NO IDEA WHAT THE GAME WAS CALLED; JUST THAT WAS LAST YEAR
13986,3,54047,54,15,1,35,3,5,1,"MADDEN O7, SMACK DOWN 07, JUICED",PIE FACTORY PERCENTAGE
15381,3,12086,12,16,2,47,7,6,1,"BEJEWELED, WHEEL OF FORTUNE, SCRABBLE",
4343,3,12086,12,15,1,45,6,8,1,"FORBIDDEN SIREN, MADDEN FOOTBALL, WORLD OF WARCRAFT",DON'T REMEMBER
8227,3,12086,12,16,2,51,6,7,0,,
11701,3,12086,12,16,2,47,6,4,1,"DEAD OR ALIVE, NASCAR, FIFA",
16220,3,12086,12,16,2,45,5,5,1,"CHUZZLE, ROLLERCOASTER TYCOON,  I THINK IT'S CALLED THEATER TYCOON",
3946,3,12086,12,16,2,41,3,3,1,"GRAND THEFT AUTO, A CAR RACING GAME",ROLE PLAYING GAME WHERE YOU LIVE YOUR LIFE ON DAY TO DAY BASIS
16409,4,56009,56,13,2,44,6,6,0,,
17085,4,56025,56,14,1,55,7,8,1,"METAL ARM (GLATCH SYSTEM), MARIO KART DOUBLE DASH, MARIO SUPER STAR BASEBALL.",
10977,4,56001,56,12,1,47,2,6,1,"RESIDENT EVIL 4, FORD RACING TWO, EXTREME COMBAT",
9832,4,56003,56,15,2,41,3,4,1,"GUITAR HERO, DANCE DANCE REVOLUTION, WII PLAY GAMES",
3270,2,17143,17,16,1,46,7,9,1,"GUITAR HERO, CALL OF DUTY 4, HALO",
10764,2,17109,17,15,1,52,3,1,1,"ADVANCE HORSE CIVILIZATION, AGE OF IMPIRE",
1064,2,17179,17,12,1,38,6,6,1,"POKEMON, COLLESUEM, MEGA MAN",
330,2,17113,17,15,2,33,6,8,1,,
17446,2,17109,17,16,2,37,5,6,1,"PUZZLES, MARIO KART",
3334,2,17143,17,17,2,44,7,6,1,"GUITAR HERO, DANCE DANCE REVOLUTION, SUPER MARIO",
15422,2,17179,17,15,1,36,5,6,1,"CALL OF DUTY 4, HALO 3, GUILD WARS",
15662,4,6037,6,14,2,33,3,9,1,"SOLITAIRE, GRAND THEFT AUTO, CORVETTE (RACING GAME)",ABOUT MATH
6515,4,6037,6,13,1,43,3,3,1,"HALO 3, MADDEN 08, CALL OF DUTY 4",
15844,4,6037,6,13,2,50,5,6,1,DON'T HAVE ANY,
14471,2,26163,26,17,1,59,5,7,1,DK,
16122,2,26163,26,13,1,39,3,6,1,"NBA LIVE, NCAA FOOTBALL, MORTAL KOMBAT: DEADLY ALLIANCE",ZOO TYCOON
7051,2,29510,29,17,2,43,3,3,1,"GRAND THEFT AUTO, MARCH MADNESS, HIT-MAN",
3877,2,29510,29,15,1,35,5,7,1,"FINAL FANTASY 11, HALO 3, GUITAR HERO",SUPER MARIO
13381,2,29189,29,15,2,38,7,8,1,"TETRIS, HELICOPTER, SNOOD",
10666,2,29189,29,14,1,40,3,7,1,"SPORTS (I.E., RACING GAMES), SHOOTING GAMES,",
362,2,29189,29,14,1,47,5,5,1,"MADDEN NFL 08, MLB 2K7, GRAND THEFT AUTO",
12882,2,29189,29,14,2,49,6,7,1,,
12323,1,36065,36,13,1,49,3,3,1,"MADDEN 08, GUITAR HERO 3, HALO II",
16168,1,36053,36,15,1,47,6,7,1,"MADDEN, ROCK BAND, NHL",
15585,1,36043,36,16,2,51,2,1,0,,
11005,1,36065,36,17,1,50,3,9,1,"HALO 3, MADDEN, TIGER WOODS",
